Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Until I Found You (with Em Beihold) - Em Beihold Version","Until I Found You (Em Beihold Version)","Stephen Sanchez;Em Beihold",2022-04-22,176440,79,false,,2025-02-08T02:15:30Z,"","Republic Records",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
spotify:track:25t8E2SWCTg0epWPFCM8g6,"Ooraana Oorukkulla - From ""Manam Kothi Paravai""","Manam Kothi Paravai (Original Motion Picture Soundtrack)","Santhosh Hariharan;D. Imman",2012-01-01,254893,53,false,,2025-02-07T15:46:21Z,"kollywood,tamil pop,tamil dance,kannada pop","Universal Music India Pvt Ltd.",0.622,0.772,4,-6.112,1,0.0991,0.425,0.00000144,0.0751,0.907,67.487,4
spotify:track:2Mn83ZfWOOjOxqv3hSEL4r,"Yenna Solla - From ""Manam Kothi Paravai""","Manam Kothi Paravai (Original Motion Picture Soundtrack)","Vijay Prakash;Chinmayi;D. Imman",2012-01-01,264226,51,false,,2025-02-07T15:40:24Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood,marathi pop,bollywood,tamil dance","Universal Music India Pvt Ltd.",0.75,0.775,0,-4.529,0,0.0435,0.388,0.00000102,0.08,0.848,139.96,4
spotify:track:4tU15AbFbtTSScUXJ2G28O,"Jal Jal Jal Oosai - From ""Manam Kothi Paravai""","Manam Kothi Paravai (Original Motion Picture Soundtrack)","Aalaap Raju;Surmukhi Raman;D. Imman",2012-01-01,285026,61,false,,2025-02-05T20:30:58Z,"tamil pop,kollywood,tamil dance,kannada pop","Universal Music India Pvt Ltd.",0.429,0.692,4,-5.982,0,0.129,0.706,0.00000915,0.0942,0.655,79.218,3
spotify:track:6aACwXDIHQXIP097DT8WfE,"Chillena","Raja Rani (Original Motion Picture Soundtrack)","G. V. Prakash;Clinton Cerejo;Alphonse;Alka Ajith",2013-08-23,312360,58,false,,2025-02-05T19:20:16Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bollywood","Think Music",0.757,0.615,2,-8.42,1,0.0935,0.261,0.0000479,0.0617,0.632,139.935,4
spotify:track:3eeUvZTgP5uJfOMqI3sUVq,"Akkam Pakkam","Kireedam","Sadhana Sargam",2009-10-14,316000,66,false,,2025-02-05T18:45:37Z,"tamil pop,bollywood","T-Series",0.773,0.628,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.588,119.96,4
spotify:track:4bmAHWNpdRXTpk5wsBQL29,"Yaaro Ivan","Yaaro Ivan","G. V. Prakash;Saindhavi;Na.Muthukumar",2013-02-28,283906,52,false,,2025-02-05T18:33:29Z,"tamil pop,kollywood,tamil dance,tamil hip hop,devotional,bhajan","Sony Music Entertainment India Pvt. Ltd.",0.685,0.502,1,-7.862,0,0.048,0.729,0.000321,0.114,0.757,82.025,4
spotify:track:2ZqzELrxZZyeTPSR7GZBH4,"Yaar Azhaippadhu","Maara (Original Motion Picture Soundtrack)","Ghibran;Sid Sriram",2021-01-01,250325,62,false,,2025-02-05T18:24:03Z,"devotional,tamil pop,kollywood,tollywood,telugu pop","Think Music",0.626,0.525,10,-7.417,1,0.0338,0.675,0,0.0645,0.45,114.921,3
spotify:track:4FL8i7miD18FuMN08XGKcM,"Takkunu Takkunu - From ""Mr. Local""","Takkunu Takkunu (From ""Mr. Local"")","Hiphop Tamizha;Anirudh Ravichander",2019-04-06,212727,61,false,,2025-02-05T18:22:47Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,tollywood,telugu pop","Think Music",0.811,0.587,8,-10.091,1,0.0872,0.0829,0,0.173,0.758,110.027,4
spotify:track:2bQIQnWeci309BFzz07glL,"Hey Baby","Raja Rani (Original Motion Picture Soundtrack)","G. V. Prakash;Gana Bala;Aishwarya",2013-08-23,308413,46,false,,2025-02-05T18:05:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bollywood,desi","Think Music",0.824,0.495,5,-10.321,1,0.443,0.697,0.0000103,0.143,0.748,129.982,4
spotify:track:20IW0u1ZTzvEDAhhVjVMsq,"Un Vizhigalil","Maan Karate Special (Original Motion Picture Soundtrack)","Anirudh Ravichander;Shruti Haasan;R.D. Raja",2014-07-11,243520,63,false,,2025-02-05T18:00:30Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.502,0.625,0,-5.631,1,0.0309,0.379,0,0.198,0.442,80.217,4
spotify:track:4dOhRJE35ecb1ynDq1bjAW,"Naan Sonnadhum Mazhai","Mayakkam Enna","Naresh Iyer;Saidhavi",2011-08-25,329912,67,false,,2025-02-05T17:48:26Z,"tamil pop,kollywood,tollywood,telugu pop","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.768,0.702,1,-7.566,1,0.0661,0.0124,0.000284,0.299,0.685,90.015,4
spotify:track:0h6Xsod0tukW1ZKGiqaEqx,"Usure - From ""Sivappu Manjal Pachai""","Usure (From ""Sivappu Manjal Pachai"")","Siddhu Kumar;Sudharshan Ashok;Jothi Pushpa",2019-05-31,220000,63,false,,2025-02-05T17:44:57Z,"tamil pop,kollywood,tamil indie,tollywood","Think Music",0.709,0.395,10,-11.521,1,0.034,0.233,0,0.127,0.495,95.005,4
spotify:track:0TRV8DGlkEfVbTSm5byqsN,"Yennachu Yedhachu","Trisha Illana Nayanthara (Original Motion Picture Soundtrack)","G. V. Prakash;Saindhavi;Kalyani Nair;Kabilan",2015-06-04,318996,58,false,,2025-02-05T17:27:32Z,"tamil pop,kollywood,tamil dance,tamil hip hop,devotional,bhajan","Sony Music Entertainment India Pvt. Ltd.",0.615,0.639,5,-6.242,0,0.213,0.401,0.000597,0.129,0.548,179.858,4
spotify:track:0N4pXcGynUD4DosD9XWIsW,"Kadhal Yen Kadhal","Mayakkam Enna","Dhanush;Selvaraghavan",2011-08-25,367446,67,false,,2025-02-05T17:13:57Z,"tamil dance,tamil pop,kollywood","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.823,0.689,10,-7.791,0,0.0639,0.247,0.000139,0.133,0.569,104.996,4
spotify:track:5DYfTyqUNBmOnQtljQjYk2,"Ayyayo","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash;S. P. Balasubrahmanyam;S.P. Charan;Prashanthini;Snehan",2010-11-08,324373,72,false,,2025-02-05T17:00:59Z,"tamil pop,kollywood,tamil dance,tamil hip hop,kannada pop,telugu pop,devotional,sandalwood,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.598,0.705,7,-5.525,0,0.0362,0.497,0.000128,0.0878,0.731,75.023,4
spotify:track:6H1hnJRQOGQ9djPL3jNu9G,"Imaye Imaye","Raja Rani (Original Motion Picture Soundtrack)","G. V. Prakash;Shakthisree Gopalan",2013-08-23,208440,67,false,,2025-02-05T16:40:05Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Think Music",0.504,0.364,1,-9.277,0,0.03,0.893,0.0000788,0.0904,0.365,149.819,4
spotify:track:6Nrcc2kaZ5j0ZjLWNkh7YC,"Aariro","Deiva Thiirumagal (Original Motion Picture Soundtrack)","G. V. Prakash;Haricharan",2011-04-14,327680,56,false,,2025-02-05T16:24:30Z,"tamil pop,kollywood,tamil dance,tamil hip hop,mollywood,tollywood,malayalam pop,telugu pop,kannada pop","Think Music",0.609,0.384,0,-8.417,1,0.0284,0.814,0,0.0924,0.553,140.041,4
spotify:track:3V2ricb6fi4OCJu2rjhL1A,"Naan Un","24 (Original Motion Picture Soundtrack)","A.R. Rahman;Arijit Singh;Chinmayi;Madan Karky",2016-04-11,288360,1,false,,2025-02-05T06:21:24Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,bangla pop,marathi pop,tollywood,telugu pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.47,0.521,6,-11.142,0,0.0391,0.579,0.00000339,0.112,0.329,142.268,3
spotify:track:50cVjabUOrghvK6QAXp7YU,"Naana Thaana","Thaanaa Serndha Koottam (Original Motion Picture Soundtrack)","Anirudh Ravichander",2018-01-03,259594,49,false,,2025-02-05T06:16:36Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.587,0.861,10,-4.231,1,0.238,0.0309,0,0.157,0.759,89.953,4
spotify:track:3sLxSoL3f3QhKBvwdCWZLc,"Paatha Kolusu (From ""Thirumathi Palanisamy"")","S. P. Balasubrahmanyan 90's Solo Melodies, Vol. 1","S. P. Balasubrahmanyam",1992-12-07,305606,55,false,,2025-02-05T06:11:05Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood","Music Masters Audio Video LLP",0.621,0.369,2,-11.737,1,0.0912,0.536,0,0.0572,0.879,127.467,3
spotify:track:2lTWGpqnKh0CZwRl5qtFLi,"Naan Erikarai","Chinna Thayee","Ilaiyaraaja",1992-02-01,292896,61,false,,2025-02-05T06:07:59Z,"tamil pop,telugu pop,kollywood","Music Masters Audio Video LLP",0.794,0.406,6,-10.411,1,0.0308,0.769,0,0.0529,0.896,104.599,4
spotify:track:16jOVIIrpo7XV8KOnx4ZwX,"Nan pogiren","Naanayam (Original Motion Picture Soundtrack)","James Vasanthan;S. P. Balasubrahmanyam;K. S. Chithra;Thamarai",2009-11-09,392080,65,false,,2025-02-05T06:01:01Z,"tamil pop,kollywood,kannada pop,telugu pop,devotional,sandalwood,tollywood,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.471,0.502,9,-6.989,1,0.0405,0.675,0.0000167,0.094,0.522,91.853,4
spotify:track:4KUQFOGTaHrggl3hfMoaAe,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""","Kannamma (From ""Ispade Rajavum Idhaya Raniyum"")","Sam C.S.;Anirudh Ravichander",2019-01-11,256945,70,false,,2025-02-05T05:55:45Z,"tamil pop,kollywood,malayalam hip hop,devotional,malayalam pop,tamil dance,tamil hip hop,tollywood,telugu pop","Think Music",0.729,0.695,1,-8.524,1,0.0312,0.522,0.000621,0.113,0.599,127.992,4
spotify:track:1tVTWgYlNuLE2DO2KPiTJs,"Voda Voda Voda","Mayakkam Enna","Dhanush",2011-08-25,276378,60,false,,2025-02-05T05:31:42Z,"tamil dance,tamil pop,kollywood","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.807,0.519,0,-7.565,0,0.082,0.247,0.000256,0.0774,0.386,85.008,4
spotify:track:28pMkd9JEFnupyk4SnCTPn,"Kannmoodi thirakkum","Sachien","Devi Sri Prasad",2005-01-12,339445,69,false,,2025-02-04T18:43:00Z,"telugu pop,tollywood,tamil dance","Anak Audio",0.762,0.562,8,-11.63,1,0.0811,0.0861,0.00148,0.0416,0.506,94.958,4
spotify:track:5JutbNkyQL9RlvmH8w9L3V,"Thimiru Kaattaadha Di - From ""LKG""","Thimiru Kaattaadha Di (From ""LKG"")","Leon James;Sathyaprakash",2019-02-07,239368,58,false,,2025-02-04T18:35:44Z,"tamil pop,kollywood,tollywood,tamil indie","Think Music",0.723,0.721,1,-6.746,1,0.0406,0.11,0,0.0979,0.578,95.01,4
spotify:track:7feks4R1MooMlBniY4TtdS,"Thendral Vandhu Theendumbothu (From ""Avathaaram"")","Everlasting Tamil Love Songs","Ilaiyaraaja;S. Janaki",1992-04-28,321056,38,false,,2025-02-04T18:10:35Z,"tamil pop,telugu pop,kollywood,kannada pop,sandalwood","Music Masters Audio Video LLP",0.583,0.46,4,-11.509,0,0.035,0.751,0.000147,0.146,0.534,129.904,4
spotify:track:1ggqnDSMKKFBbhvEnklDCp,"Inji Idupazhaga (From ""Devar Magan"")","Solo Songs of S. Janaki Vol -1","S. Janaki",2016-11-22,209031,65,false,,2025-02-04T18:04:08Z,"kannada pop,tamil pop,sandalwood,telugu pop","Music Masters Audio Video LLP",0.752,0.449,4,-10.235,0,0.0542,0.596,0,0.235,0.841,145.997,4
spotify:track:2YSqGWbslJCfXPXAciQwg1,"Visiri","Enai Noki Paayum Thota (Original Motion Picture Soundtrack)","Darbuka Siva;Sid Sriram;Shashaa Tirupati",2023-05-09,311127,60,false,,2025-02-03T17:09:59Z,"tamil pop,kollywood,tollywood,telugu pop,hindi pop,bollywood","Ondraga Entertainment",0.373,0.332,7,-9.592,1,0.0343,0.587,0.00000682,0.0956,0.528,115.24,4
spotify:track:1yT8EMQ2IdJns8FayxkVhm,"Thaaye Thaaye (From ""Maharaja"")","Thaaye Thaaye (From ""Maharaja"")","Sid Sriram;B. Ajaneesh Loknath;Vairamuthu",2024-06-07,188208,45,false,,2025-02-03T04:06:11Z,"tollywood,telugu pop,tamil pop,kollywood,kannada pop,sandalwood,devotional,tamil dance","Times Music",0.374,0.6,10,-7.325,0,0.0551,0.258,0.0000127,0.375,0.25,92.16,4
spotify:track:0tcKP2nsBy1aiabkXQlXt5,"Neeyum Naanum (From ""Naanum Rowdy Dhaan"")","Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)","Anirudh Ravichander;Thamarai;Neeti Mohan",2015-10-14,301951,49,false,,2025-02-01T19:24:52Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop,desi","Divo Tv Private Limited",0.555,0.603,4,-10.613,1,0.0421,0.12,0.00406,0.107,0.348,157.982,4
spotify:track:68dGKf5eIchw0bxpuhk4g8,"Adiyae Azhagae - From ""Oru Naal Koothu""","Adiyae Azhagae (From ""Oru Naal Koothu"")","Justin Prabhakaran",2015-10-08,289404,67,false,,2025-02-01T05:10:16Z,"tollywood,telugu pop,mollywood,malayalam pop,tamil pop","Think Music",0.718,0.486,7,-8.507,1,0.057,0.572,0.00000161,0.0868,0.511,79.999,4
spotify:track:7vrysYif8th9YkYdlwfQx5,"Veesum Velichathile","Karthiks Love Mix - Tamil","Karthik;G Sahithi",2023-10-31,188940,45,false,,2025-02-01T05:03:15Z,"telugu pop,tamil pop,tollywood,kollywood,kannada pop,malayalam pop,mollywood","Saregama India Ltd",0.69,0.448,10,-9.072,1,0.034,0.524,0.00011,0.121,0.36,81.983,4
spotify:track:0EWWBvkKMn3Vz6VDytlqGq,"Ayyo Ayyo","M. Kumaran S/O Mahalakshmi (Original Motion Picture Soundtrack)","Srikanth Deva;Udit Narayan;Pop Shalini",2004-10-01,347286,64,false,,2025-01-31T14:34:51Z,"tamil dance,tamil pop,kollywood,bollywood,hindi pop,desi","Think Tapes",0.66,0.859,10,-3.694,0,0.0687,0.344,0.00000221,0.542,0.944,94.972,4
spotify:track:7rUHVRy3jgrP9vIIJDuZ2G,"Neela Vaanam (From ""Manmadan Ambu"")","Naan Unnai Ninaithen - Tamil Romantic Music,Vol. 1","Kamal Haasan;Priya Hemesh",2016-04-25,267280,50,false,,2025-01-31T11:08:29Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,kannada pop","Ishtar Music Pvt. Ltd.",0.486,0.476,0,-5.201,1,0.0252,0.606,0,0.313,0.164,92.279,5
spotify:track:1vzxYeTJ9dTtyJXkNWVJDZ,"En Kadhal Solla","Paiya (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Tanvi Shah;Na.Muthukumar",2010-11-22,293893,64,false,,2025-01-31T08:16:41Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop","Think Music (India)",0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,4
spotify:track:5ich0wSxDxMryEjwZo6XzG,"Mazhai Vara Pogudhae","Yennai Arindhaal (Original Motion Picture Soundtrack)","Harris Jayaraj;Karthik;Emcee Jesz;Thamarai",2015-01-04,342547,62,false,,2025-01-31T08:11:33Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,malayalam pop,mollywood,tamil hip hop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.835,0.739,11,-5.832,0,0.0448,0.164,0,0.0812,0.675,111.986,4
spotify:track:1qfanYrmrh7xDSvt15acZ3,"Oru Maalai","Ghajini (Original Motion Picture Soundtrack)","Karthik",2005,354240,68,false,,2025-01-31T06:12:10Z,"telugu pop,tamil pop,tollywood,kollywood,kannada pop,malayalam pop,mollywood","Roja/Mass Audio",0.805,0.742,0,-6.366,0,0.0396,0.0578,0.000482,0.361,0.717,111.981,4
spotify:track:3FRLxtpSk9BxxnxdS6I4jq,"Iragai Poley","Naan Mahaan Alla (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Tanvi Shah",2010-07-16,317739,65,false,,2025-01-31T06:06:23Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop","Think Music",0.875,0.539,3,-8.364,0,0.0367,0.0586,0.0047,0.116,0.305,115.004,4
spotify:track:00QuXoF6LyKwH9xz7lXGdf,"Kurukku Siruthvalea (From Mudhalvan)","Singer Special Hariharan and K.J.Jesudas","Hariharan;Mahalakshmi Iyer",2013-05-13,398341,14,false,,2025-01-31T05:41:21Z,"bhajan,tamil pop,ghazal,kollywood,devotional,bollywood,desi","Five Star Audio",0.69,0.518,11,-8.843,0,0.0845,0.17,0.00000177,0.382,0.746,76.995,4
spotify:track:1SPIAVFM7KKtRwKV2HV3i4,"Kadhal Kan Kattudhe (From ""Kaaki Sattai"")","Kaaki Sattai (Original Motion Picture Soundtrack)","Anirudh Ravichander;Yuvabharathi;Shakthisree Gopalan",2014-12-12,256734,62,false,,2025-01-31T05:35:36Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Divo Tv Private Limited",0.623,0.545,2,-5.628,0,0.0302,0.554,0,0.149,0.566,139.55,3
spotify:track:3gnWw0LToxswxfC6Eb8GBp,"Kadhal Aasai","Anjaan (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Sooraj Santhosh;Kabilan",2014-07-25,303750,69,false,,2025-01-31T05:17:46Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,mollywood,malayalam pop","Sony Music Entertainment India Pvt. Ltd.",0.419,0.825,6,-5.013,1,0.0709,0.49,0,0.139,0.363,73.202,4
